Image,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2144disease3,-0.20664533972740173,1.2502483129501343,-1.1489590178825893e-05,3.0023956298828125,-6.941272658878006e-07,-0.027995705604553223,0.2336822748184204,4.377236109576188e-06,0.26462486386299133,-4.927656118525192e-05,-1.6824188232421875,-1.3086169958114624,2.235170364379883,0.0002431826142128557,-0.3019755780696869,-0.2606615424156189,-2.007354497909546,-3.7269153594970703,-2.218154191970825,3.7487387657165527,1.5520741939544678,-3.724614143371582,2.6532528400421143,0.5880710482597351,0.03604019433259964,-1.4315353631973267,0.09140980988740921,0.507300078868866,-1.0159001350402832,1.8017866611480713,-0.2793463468551636,-1.2530173063278198,0.08882422000169754,-0.8705539107322693,-3.3360207080841064,2.1257169246673584,2.0657273580582114e-06,-1.6097910404205322,4.7540902414766606e-07,-0.20529986917972565,0.04931756854057312,-0.7517878413200378,1.1701383590698242,-1.1259514093399048,-1.2887132167816162,3.1386117935180664,-2.140529155731201,-1.1412781476974487,-9.020238280754711e-07,0.662121057510376,0.10961613059043884,2.1039390563964844,-0.8836957812309265,-0.7107463479042053,2.5106635093688965,0.8670789003372192,0.594376802444458,-2.025057792663574,3.182372808456421,0.04953770712018013,1.9167609214782715,-5.5305495262146,3.035202741622925,0.4851309657096863
2096late9,-0.2202947586774826,1.325087308883667,-1.2206655810587108e-05,3.1289966106414795,-7.241142725433747e-07,-0.027928214520215988,0.3261834681034088,4.574818376568146e-06,0.28025805950164795,-5.434036211227067e-05,-1.7787617444992065,-1.3786402940750122,2.3976151943206787,0.00026756388251669705,-0.30893462896347046,-0.2756510078907013,-2.0040245056152344,-3.858933687210083,-2.3915510177612305,3.976306915283203,1.63482666015625,-3.9565396308898926,2.8311188220977783,0.6266176104545593,0.038867369294166565,-1.5347421169281006,0.10832738876342773,0.2509787082672119,-0.747282087802887,1.912428379058838,-0.2914694845676422,-1.3242127895355225,-0.06227968633174896,-1.091810941696167,-3.4260668754577637,2.3653481006622314,2.146043925677077e-06,-1.6923314332962036,5.134572802489856e-07,-0.21481826901435852,0.04806606471538544,-0.7938865423202515,1.2361212968826294,-1.194926142692566,-1.3648524284362793,3.112229585647583,-2.2798361778259277,-1.204129934310913,-9.444166835237411e-07,0.6982024312019348,0.11335432529449463,2.230186700820923,-0.9201059341430664,-0.7548015117645264,2.6954190731048584,0.925336480140686,0.6306277513504028,-2.148240804672241,3.3648762702941895,0.04262080788612366,2.031632661819458,-5.853463172912598,3.2635271549224854,0.5114690661430359
2093late11,-0.20088087022304535,1.2379399538040161,-1.126334518630756e-05,2.9606757164001465,-6.885334187245462e-07,-0.026767438277602196,0.3403274714946747,4.3046138671343215e-06,0.26097372174263,-4.835156141780317e-05,-1.6637144088745117,-1.2930463552474976,2.1976189613342285,0.00023770802363287657,-0.3019445836544037,-0.25413778424263,-1.925673007965088,-3.674506425857544,-2.1900346279144287,3.7041797637939453,1.5336993932724,-3.6890740394592285,2.626249074935913,0.5821136832237244,0.035578709095716476,-1.4191467761993408,0.09357316046953201,0.4609219431877136,-0.9551819562911987,1.7786509990692139,-0.27511143684387207,-1.2361549139022827,0.12990829348564148,-0.9432889223098755,-3.290055274963379,2.079120635986328,2.0338118247309467e-06,-1.5592868328094482,4.702323224137217e-07,-0.20512059330940247,0.050207313150167465,-0.7438569068908691,1.152939796447754,-1.1112680435180664,-1.2765095233917236,3.062426805496216,-2.118767499923706,-1.1258538961410522,-8.846070613799384e-07,0.6555473804473877,0.11078204959630966,2.076254367828369,-0.9733181595802307,-0.7014244198799133,2.461347818374634,0.8567630052566528,0.585227906703949,-2.0012667179107666,3.158693313598633,0.05140373110771179,1.892546534538269,-5.458460807800293,2.984009027481079,0.4801413118839264
2144disease2,-0.19451269507408142,1.1858946084976196,-1.086326938093407e-05,2.881251811981201,-6.653287982771872e-07,-0.02734210342168808,0.16488787531852722,4.190244908386376e-06,0.25456395745277405,-4.5223725464893505e-05,-1.5975791215896606,-1.2455308437347412,2.0982003211975098,0.00022356303816195577,-0.2934116721153259,-0.246682271361351,-1.9879894256591797,-3.593320846557617,-2.0736076831817627,3.548570394515991,1.4793514013290405,-3.5215463638305664,2.500664234161377,0.5541901588439941,0.03462694212794304,-1.3462947607040405,0.07701621204614639,0.6788322329521179,-1.1906923055648804,1.704880952835083,-0.26892244815826416,-1.1896134614944458,0.1907966136932373,-0.7058731317520142,-3.236130714416504,1.9373754262924194,1.9862966382788727e-06,-1.5353100299835205,4.4357611272971553e-07,-0.19620831310749054,0.0498744435608387,-0.7106816172599792,1.1099625825881958,-1.0657250881195068,-1.2245863676071167,3.121922016143799,-2.0200884342193604,-1.0853279829025269,-8.625022474006983e-07,0.6314216256141663,0.10348427295684814,1.993933081626892,-0.846036434173584,-0.6720617413520813,2.3545918464660645,0.815462052822113,0.5602240562438965,-1.9166778326034546,3.0201656818389893,0.050202395766973495,1.8158189058303833,-5.245479106903076,2.8430051803588867,0.4619482755661011
2084late5,-0.2094159871339798,1.2711386680603027,-1.1704109965648968e-05,3.0196034908294678,-6.978223154874286e-07,-0.027653085067868233,0.26557081937789917,4.4115035962022375e-06,0.2683298885822296,-5.1367325795581564e-05,-1.7095268964767456,-1.3260815143585205,2.29040789604187,0.000253246515057981,-0.3028368055820465,-0.2650029957294464,-1.9754467010498047,-3.733959674835205,-2.2784950733184814,3.8108410835266113,1.5716890096664429,-3.787946939468384,2.7082526683807373,0.5993678569793701,0.03696418181061745,-1.4616271257400513,0.09701172262430191,0.3529120981693268,-0.8453657031059265,1.83211350440979,-0.2824894189834595,-1.271095871925354,-0.008929208852350712,-0.9706616997718811,-3.325190305709839,2.229609966278076,2.073899622700992e-06,-1.6324423551559448,4.885791895503644e-07,-0.207342728972435,0.04735169559717178,-0.7656410932540894,1.1871358156204224,-1.1444765329360962,-1.3093385696411133,3.0685386657714844,-2.1803464889526367,-1.15742027759552,-9.105912113227532e-07,0.6705408096313477,0.11107777804136276,2.1380984783172607,-0.8718389272689819,-0.7232628464698792,2.574442148208618,0.8860437273979187,0.6037046313285828,-2.058227300643921,3.2266979217529297,0.04765879735350609,1.9486948251724243,-5.614373683929443,3.1133484840393066,0.491738885641098
2147disease11,-0.20467250049114227,1.2396388053894043,-1.145940950664226e-05,2.9749960899353027,-6.850816589576425e-07,-0.028181754052639008,0.16661618649959564,4.3465333874337375e-06,0.2622740864753723,-4.936557525070384e-05,-1.6707168817520142,-1.2987241744995117,2.228820323944092,0.00024411732738371938,-0.29931211471557617,-0.2610171437263489,-2.01461124420166,-3.69077730178833,-2.2069168090820312,3.7188103199005127,1.5389083623886108,-3.6893961429595947,2.6332755088806152,0.583179235458374,0.03488292917609215,-1.4161112308502197,0.08780965209007263,0.4955696165561676,-0.9999535083770752,1.7883987426757812,-0.27824273705482483,-1.2436367273330688,0.040239978581666946,-0.827531635761261,-3.299208879470825,2.1368446350097656,2.0480431430769386e-06,-1.616287350654602,4.7237986677828303e-07,-0.20258091390132904,0.04734635725617409,-0.748765230178833,1.1629652976989746,-1.1171925067901611,-1.2770745754241943,3.113025188446045,-2.1213455200195312,-1.1333273649215698,-8.976885510492139e-07,0.655434250831604,0.10861975699663162,2.0884499549865723,-0.8063945174217224,-0.7058819532394409,2.507852077484131,0.8623616099357605,0.5901521444320679,-2.0086891651153564,3.1463847160339355,0.05014198273420334,1.9034576416015625,-5.4878010749816895,3.0260660648345947,0.480867475271225
2147disease2,-0.2063288539648056,1.2727887630462646,-1.1566755347303115e-05,3.0140419006347656,-7.019084478088189e-07,-0.026336226612329483,0.40877649188041687,4.385207375889877e-06,0.27171632647514343,-5.065854202257469e-05,-1.7065247297286987,-1.3235676288604736,2.2697091102600098,0.0002485594304744154,-0.3034498691558838,-0.2594190239906311,-1.906274437904358,-3.727461814880371,-2.2696850299835205,3.8058128356933594,1.5719425678253174,-3.795189619064331,2.707453727722168,0.5992415547370911,0.03677167370915413,-1.4707841873168945,0.10226069390773773,0.32255488634109497,-0.8080467581748962,1.8286259174346924,-0.28032228350639343,-1.2676911354064941,0.06260468810796738,-1.0680713653564453,-3.324206590652466,2.1887447834014893,2.065838998532854e-06,-1.5892919301986694,4.877623496213346e-07,-0.20934897661209106,0.05013424903154373,-0.757605791091919,1.1807072162628174,-1.1425827741622925,-1.3138327598571777,3.0319857597351074,-2.1828324794769287,-1.1531418561935425,-9.01590567536914e-07,0.6734155416488647,0.10971718281507492,2.1334245204925537,-1.0093863010406494,-0.7207737565040588,2.5416805744171143,0.8811036944389343,0.5992950797080994,-2.057309627532959,3.2432758808135986,0.04308096691966057,1.9437954425811768,-5.602999210357666,3.085578203201294,0.4921353757381439
2051ready7,-0.20801876485347748,1.249806523323059,-1.161090040113777e-05,2.996657609939575,-6.874381028865173e-07,-0.028167247772216797,0.11309513449668884,4.385089141578646e-06,0.2701535224914551,-5.0273811211809516e-05,-1.6836847066879272,-1.3080652952194214,2.258331060409546,0.0002489977632649243,-0.2962515652179718,-0.26421546936035156,-2.049623727798462,-3.7136802673339844,-2.2323901653289795,3.7492923736572266,1.552830457687378,-3.715674877166748,2.6548333168029785,0.5870328545570374,0.03480453044176102,-1.4321177005767822,0.08750725537538528,0.4835970103740692,-0.9919583797454834,1.8056020736694336,-0.281086802482605,-1.254713535308838,-0.007358260918408632,-0.8070734739303589,-3.316110134124756,2.1846518516540527,2.0628604033845477e-06,-1.6470887660980225,4.771490011989954e-07,-0.20239779353141785,0.04700401425361633,-0.7475188374519348,1.1728354692459106,-1.1280661821365356,-1.2899281978607178,3.1329293251037598,-2.1383769512176514,-1.142793893814087,-9.074834110833763e-07,0.6620352864265442,0.10373739153146744,2.109009265899658,-0.7496729493141174,-0.711845338344574,2.5449862480163574,0.8677366375923157,0.5935783386230469,-2.0267128944396973,3.1631112098693848,0.04094436764717102,1.9205784797668457,-5.537868022918701,3.066620111465454,0.48433420062065125
2029ready20,-0.2179654836654663,1.2922364473342896,-1.2037274245813023e-05,3.094409465789795,-7.103046186784923e-07,-0.02944830432534218,0.13176856935024261,4.533005721896188e-06,0.2744898200035095,-5.2474420954240486e-05,-1.7406625747680664,-1.3526651859283447,2.343899726867676,0.0002598872233647853,-0.3041170537471771,-0.2743935286998749,-2.10050892829895,-3.830695629119873,-2.3193111419677734,3.885530948638916,1.6035279035568237,-3.851534843444824,2.7523653507232666,0.609504759311676,0.03667415678501129,-1.4841598272323608,0.09525613486766815,0.44859984517097473,-0.9669484496116638,1.8706063032150269,-0.2887279987335205,-1.2992395162582397,-0.0357491634786129,-0.868152916431427,-3.4148166179656982,2.282454252243042,2.1301609649526654e-06,-1.7034887075424194,4.963093260812457e-07,-0.20884744822978973,0.04732314869761467,-0.7776272892951965,1.2154266834259033,-1.1688417196273804,-1.330965518951416,3.2059032917022705,-2.2176573276519775,-1.1824772357940674,-9.382017083225946e-07,0.6826149225234985,0.10964181274175644,2.1834845542907715,-0.7743210792541504,-0.7381960153579712,2.6431517601013184,0.9018272161483765,0.6187860369682312,-2.0992431640625,3.2748212814331055,0.044721513986587524,1.9885972738265991,-5.734657287597656,3.1861319541931152,0.5004671216011047
2147disease10,-0.18594391644001007,1.1375449895858765,-1.0465310879226308e-05,2.763676166534424,-6.369947413986665e-07,-0.02585669234395027,0.13489869236946106,4.023424935439834e-06,0.25089967250823975,-4.38184360973537e-05,-1.533487319946289,-1.1978628635406494,2.022745132446289,0.00021675400785170496,-0.28385603427886963,-0.2379005402326584,-1.9125391244888306,-3.4437458515167236,-1.9984604120254517,3.408892869949341,1.4254602193832397,-3.3807971477508545,2.4087209701538086,0.5324636101722717,0.0317782498896122,-1.2950737476348877,0.0751255452632904,0.6291047930717468,-1.1188788414001465,1.6407485008239746,-0.25747448205947876,-1.1432013511657715,0.1512673795223236,-0.6731582880020142,-3.0985898971557617,1.8829163312911987,1.9048156900680624e-06,-1.4831161499023438,4.271917362075328e-07,-0.1877160370349884,0.04749763756990433,-0.6815104484558105,1.066139578819275,-1.0235627889633179,-1.1831351518630981,2.9859397411346436,-1.9410154819488525,-1.043131947517395,-8.292407187582285e-07,0.6075779795646667,0.09653045982122421,1.917710781097412,-0.7810623049736023,-0.6459558010101318,2.272819995880127,0.784028172492981,0.5360142588615417,-1.8430404663085938,2.897160530090332,0.04477575421333313,1.746014952659607,-5.042819023132324,2.741405487060547,0.4425261616706848
2147disease12,-0.19083358347415924,1.1814228296279907,-1.0854040738195181e-05,2.8546130657196045,-6.579011255780642e-07,-0.027189845219254494,0.15045961737632751,4.158351202931954e-06,0.25546249747276306,-4.577784056891687e-05,-1.5930222272872925,-1.2395875453948975,2.102505922317505,0.00022633065236732364,-0.29035401344299316,-0.2465827763080597,-1.961871862411499,-3.5533382892608643,-2.0783374309539795,3.5337281227111816,1.4716423749923706,-3.5061118602752686,2.4963369369506836,0.5523883700370789,0.030941590666770935,-1.3433502912521362,0.07758849859237671,0.6035784482955933,-1.1032929420471191,1.6999728679656982,-0.26741594076156616,-1.1843005418777466,0.12876789271831512,-0.7245922684669495,-3.191877603530884,1.9708304405212402,1.9664721548906527e-06,-1.5352649688720703,4.4427872580854455e-07,-0.1948636770248413,0.0483923964202404,-0.7075749635696411,1.106308937072754,-1.061710000038147,-1.2208830118179321,3.0577900409698486,-2.012479543685913,-1.0796531438827515,-8.574044727538421e-07,0.6280731558799744,0.10142570734024048,1.9867075681686401,-0.8034930229187012,-0.6696403622627258,2.361581802368164,0.8142812252044678,0.5568951368331909,-1.9111878871917725,3.0006961822509766,0.04678656533360481,1.810774803161621,-5.222692012786865,2.8493287563323975,0.45929452776908875
2089late6,-0.20224013924598694,1.2484979629516602,-1.1361930774000939e-05,2.9771170616149902,-6.922916782059474e-07,-0.026656968519091606,0.35345903038978577,4.329947842052206e-06,0.2657548189163208,-4.909077688353136e-05,-1.6768234968185425,-1.302199125289917,2.2205886840820312,0.00024123590264935046,-0.30143406987190247,-0.2558037042617798,-1.9235550165176392,-3.6906230449676514,-2.214723587036133,3.734642267227173,1.5458548069000244,-3.720625162124634,2.6505143642425537,0.587039053440094,0.03488060086965561,-1.4359157085418701,0.0962677076458931,0.41992318630218506,-0.912158191204071,1.7945526838302612,-0.27663683891296387,-1.2459440231323242,0.10517483204603195,-0.975679874420166,-3.3006234169006348,2.1151857376098633,2.0436366412468487e-06,-1.5707335472106934,4.755197267058975e-07,-0.2063409835100174,0.05036136880517006,-0.7460402846336365,1.1616467237472534,-1.121058464050293,-1.2887622117996216,3.0549380779266357,-2.1378488540649414,-1.1338682174682617,-8.901544674699835e-07,0.6614395976066589,0.10912875831127167,2.094179153442383,-0.9765063524246216,-0.7070900797843933,2.4873855113983154,0.8634333610534668,0.5890067219734192,-2.0192677974700928,3.1832878589630127,0.046560224145650864,1.9085607528686523,-5.5033464431762695,3.016204595565796,0.48365673422813416
