Image,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
2144disease3,0.11555315554141998,0.15469227731227875,0.10565396398305893,0.07027186453342438,0.1567797213792801,0.12410788983106613,0.0446636825799942,0.2039785385131836,0.08940732479095459,0.29150497913360596,0.046092841774225235,0.0883665382862091,0.045229557901620865,0.15940193831920624,0.11326675862073898,0.1347857266664505,0.12338895350694656,0.12489372491836548,0.2198450118303299,0.21510551869869232,0.02388528175652027,0.139265775680542,0.085922472178936,0.10411323606967926,0.15144549310207367,0.21487438678741455,0.09913501143455505,0.13222892582416534,0.1669856607913971,0.20143699645996094,0.1656191051006317,0.2180529087781906,0.15691643953323364,0.12535351514816284,0.09136008471250534,0.07632634788751602,0.3728594183921814,0.18038569390773773,0.19441013038158417,0.3104814291000366,0.24634306132793427,0.32280442118644714,0.1467190980911255,0.26555949449539185,0.12684430181980133,0.19758284091949463,0.13177351653575897,0.12236297130584717,0.23780912160873413,0.11466506123542786,0.09821989387273788,0.06708119064569473,0.1496942937374115,0.07989412546157837,0.2143980711698532,0.1003042533993721,0.1219857782125473,0.14166299998760223,0.3972453773021698,0.15614527463912964,0.1784830093383789,0.11446501314640045,0.08963019400835037,0.1845064014196396,0.10603225231170654,0.061851855367422104,0.32840362191200256,0.27300018072128296,0.1147717535495758,0.10024011135101318,0.09033165872097015,0.07817986607551575,0.11541189253330231,0.07517261058092117,0.30486345291137695,0.20678575336933136,0.12317264080047607,0.1999225616455078,0.12604618072509766,0.10742177814245224,0.10528730601072311,0.202166348695755,0.2048889845609665,0.16327036917209625,0.2454662173986435,0.1812109649181366,0.202618807554245,0.11834532767534256,0.17356133460998535,0.09053410589694977,0.10608389973640442,0.03294983133673668,0.12808704376220703,0.1552073210477829,0.08116639405488968,0.14316873252391815,0.27139464020729065,0.31130698323249817,0.15177226066589355,0.27187272906303406,0.08076320588588715,0.14924490451812744,0.205012708902359,0.17988038063049316,0.09616224467754364,0.13597680628299713,0.40913522243499756,0.20292794704437256,0.1106075644493103,0.1434846967458725,0.14090809226036072,0.08528085798025131,0.16781514883041382,0.06955176591873169,0.09336322546005249,0.13451658189296722,0.08505850285291672,0.056512437760829926,0.11833172291517258,0.20797453820705414,0.17412109673023224,0.22071093320846558,0.1461801379919052,0.19548872113227844,0.04683650657534599,0.06190236657857895,0.32312849164009094,0.11546669155359268
2096late9,0.0803847536444664,0.1424984186887741,0.1029224693775177,0.08037977665662766,0.14637580513954163,0.10690227150917053,0.03324134647846222,0.18724821507930756,0.08784200996160507,0.27837392687797546,0.03536560758948326,0.09828335791826248,0.03227255120873451,0.14620821177959442,0.10875621438026428,0.11822374165058136,0.11888574063777924,0.12670044600963593,0.22313018143177032,0.20907533168792725,0.011996325105428696,0.11763268709182739,0.0804215520620346,0.11589914560317993,0.12999479472637177,0.18796271085739136,0.09858650714159012,0.14097915589809418,0.15919435024261475,0.19114823639392853,0.1548914909362793,0.2079874575138092,0.14558269083499908,0.1343194544315338,0.07298850268125534,0.06573512405157089,0.35160937905311584,0.1835913509130478,0.1893940418958664,0.3063191771507263,0.21921494603157043,0.318516343832016,0.127385675907135,0.26369982957839966,0.12126203626394272,0.17027106881141663,0.13262510299682617,0.10724179446697235,0.23786307871341705,0.11080330610275269,0.09490581601858139,0.04235750436782837,0.14903682470321655,0.0669916421175003,0.1947246491909027,0.10523706674575806,0.12543562054634094,0.1263294667005539,0.40337616205215454,0.1567424088716507,0.18260568380355835,0.10503660887479782,0.09551713615655899,0.1939210146665573,0.09967374056577682,0.040654804557561874,0.3031046390533447,0.2757945656776428,0.10733538866043091,0.08477132022380829,0.09129635244607925,0.06346923112869263,0.09883180260658264,0.0602526031434536,0.3016102612018585,0.20212200284004211,0.12408392131328583,0.19554099440574646,0.10765906423330307,0.10109630972146988,0.09903047233819962,0.19540320336818695,0.1980242282152176,0.15129755437374115,0.25148504972457886,0.17383892834186554,0.1867225468158722,0.12002983689308167,0.180162250995636,0.07730358839035034,0.09502095729112625,0.025522826239466667,0.10299398750066757,0.14184415340423584,0.07237745821475983,0.11036691814661026,0.26830947399139404,0.3065868020057678,0.1431271731853485,0.2638629078865051,0.0699639543890953,0.11232999712228775,0.2041352540254593,0.1828872561454773,0.0987822487950325,0.12472696602344513,0.40274903178215027,0.20320498943328857,0.11757663637399673,0.1399717479944229,0.15136446058750153,0.07380859553813934,0.16849829256534576,0.042454078793525696,0.08163653314113617,0.12372786551713943,0.07949213683605194,0.056065499782562256,0.09267786890268326,0.2010282576084137,0.176084503531456,0.21611054241657257,0.13908067345619202,0.17650540173053741,0.029742227867245674,0.061107076704502106,0.30461469292640686,0.1232723593711853
2093late11,0.10739141702651978,0.15655279159545898,0.09492229670286179,0.07658137381076813,0.16775432229042053,0.119692362844944,0.04606860503554344,0.18386903405189514,0.09005854278802872,0.2811654806137085,0.04824990779161453,0.09802021086215973,0.04693543165922165,0.14945000410079956,0.1080070212483406,0.12202712148427963,0.1237936019897461,0.11902939528226852,0.21075668931007385,0.21207274496555328,0.027798090130090714,0.13557016849517822,0.08223161846399307,0.09420880675315857,0.1365145444869995,0.21735577285289764,0.09880933910608292,0.15103723108768463,0.16396573185920715,0.1931227594614029,0.16091415286064148,0.21555915474891663,0.16142497956752777,0.13343189656734467,0.07389635592699051,0.07201981544494629,0.36949488520622253,0.1693810075521469,0.19161590933799744,0.2976635992527008,0.23159077763557434,0.30540451407432556,0.14227402210235596,0.2731626629829407,0.12778541445732117,0.18969912827014923,0.15271645784378052,0.12716273963451385,0.23839448392391205,0.1170368567109108,0.10238669067621231,0.07147592306137085,0.12821388244628906,0.07508557289838791,0.23026426136493683,0.1104123517870903,0.11536654829978943,0.13112103939056396,0.38124775886535645,0.1742980182170868,0.183794766664505,0.10928027331829071,0.09474384784698486,0.18626156449317932,0.0921652764081955,0.07609128952026367,0.3285762667655945,0.2734127938747406,0.10354439914226532,0.10302215069532394,0.09301096200942993,0.07891027629375458,0.13411752879619598,0.06383736431598663,0.3037980794906616,0.19938571751117706,0.1334357112646103,0.1830931454896927,0.11663077026605606,0.11159759014844894,0.10031026601791382,0.1995438039302826,0.213276669383049,0.1660817414522171,0.25890251994132996,0.18153901398181915,0.20061051845550537,0.11177832633256912,0.18127872049808502,0.09351908415555954,0.10698260366916656,0.03418295085430145,0.12721432745456696,0.1558326929807663,0.09013329446315765,0.11559687554836273,0.2715113162994385,0.30724355578422546,0.1561746746301651,0.27660101652145386,0.06330138444900513,0.15595278143882751,0.21046146750450134,0.1834661364555359,0.11005578935146332,0.13167691230773926,0.40679535269737244,0.19738464057445526,0.11009924858808517,0.1346663385629654,0.1404242366552353,0.0786009430885315,0.16669349372386932,0.0773979052901268,0.0909852385520935,0.12905989587306976,0.08404575288295746,0.06339967250823975,0.10720692574977875,0.21340450644493103,0.18516108393669128,0.226878821849823,0.14784541726112366,0.19266864657402039,0.04922369122505188,0.053105056285858154,0.318218469619751,0.1250104308128357
2144disease2,0.11794275045394897,0.15092504024505615,0.11223842948675156,0.06516346335411072,0.1658027470111847,0.13442492485046387,0.05918941646814346,0.20259793102741241,0.09274710714817047,0.2987373471260071,0.06161227822303772,0.10726986825466156,0.05918995663523674,0.15746183693408966,0.11305882781744003,0.1258794218301773,0.12999959290027618,0.12184126675128937,0.22776158154010773,0.2189490795135498,0.03296069800853729,0.14411471784114838,0.0878753587603569,0.10174595564603806,0.15497784316539764,0.21329747140407562,0.11010752618312836,0.13941937685012817,0.1710699051618576,0.19834940135478973,0.16529519855976105,0.21849645674228668,0.15552100539207458,0.12566472589969635,0.08066219836473465,0.07453864067792892,0.3764525055885315,0.18484383821487427,0.1942661702632904,0.30549901723861694,0.25213655829429626,0.3379633128643036,0.15312336385250092,0.2687041163444519,0.1293480098247528,0.20394007861614227,0.14282594621181488,0.13325996696949005,0.24598215520381927,0.13016697764396667,0.09240168333053589,0.07366974651813507,0.14993274211883545,0.08811334520578384,0.23393674194812775,0.11238760501146317,0.12336921691894531,0.14529408514499664,0.3872937560081482,0.15849453210830688,0.17850303649902344,0.10787982493638992,0.10019242018461227,0.1817375272512436,0.10734568536281586,0.09112779796123505,0.341717004776001,0.2701083719730377,0.11192569881677628,0.10505492240190506,0.09037583321332932,0.0791618749499321,0.1181684285402298,0.07647719979286194,0.29711204767227173,0.2061384916305542,0.13380397856235504,0.19720235466957092,0.13790474832057953,0.10557498037815094,0.10980776697397232,0.1970522403717041,0.21752135455608368,0.16423994302749634,0.24796460568904877,0.18457214534282684,0.20995430648326874,0.1259762942790985,0.17384853959083557,0.09459689259529114,0.104754738509655,0.03592802211642265,0.13493536412715912,0.15993145108222961,0.09272574633359909,0.15193936228752136,0.27600765228271484,0.30682313442230225,0.16089847683906555,0.27684393525123596,0.07720762491226196,0.1668449193239212,0.203743115067482,0.18630780279636383,0.09991144388914108,0.14820051193237305,0.41634729504585266,0.2028496265411377,0.1113508865237236,0.14463864266872406,0.1399308443069458,0.085385262966156,0.17854702472686768,0.07411054521799088,0.0975373163819313,0.13542373478412628,0.09008941054344177,0.05665218085050583,0.11361528933048248,0.21556468307971954,0.16639892756938934,0.2207937240600586,0.14943662285804749,0.1953105926513672,0.053415555506944656,0.0661701112985611,0.33492511510849,0.11443872004747391
2084late5,0.1039462760090828,0.14951112866401672,0.10201962292194366,0.08108369261026382,0.14779415726661682,0.11887092143297195,0.0367073118686676,0.19788038730621338,0.08738035708665848,0.28784629702568054,0.043882086873054504,0.086353600025177,0.046694252640008926,0.15201430022716522,0.11577720940113068,0.12262573093175888,0.12177582830190659,0.11622831970453262,0.2195594608783722,0.2110179215669632,0.02610424906015396,0.13089655339717865,0.08292502164840698,0.11283013969659805,0.13896039128303528,0.20931687951087952,0.10207628458738327,0.13635464012622833,0.16768880188465118,0.1978195756673813,0.16827909648418427,0.211392343044281,0.16490720212459564,0.1257808357477188,0.07562194019556046,0.0763949379324913,0.3667982518672943,0.16498248279094696,0.18886254727840424,0.29842814803123474,0.234201118350029,0.3185565769672394,0.1330055445432663,0.2716348171234131,0.12586729228496552,0.1799207478761673,0.1399923861026764,0.1111513078212738,0.2366645783185959,0.1181364580988884,0.08418089896440506,0.057721834629774094,0.14104260504245758,0.07238991558551788,0.22033073008060455,0.1100398600101471,0.1286604404449463,0.13786739110946655,0.3982696533203125,0.1616027057170868,0.18735148012638092,0.10956033319234848,0.09479731321334839,0.18505388498306274,0.10104326158761978,0.07410141080617905,0.3208714425563812,0.2708030641078949,0.10628363490104675,0.09974469244480133,0.09684428572654724,0.07422184199094772,0.10389454662799835,0.06206950545310974,0.30074846744537354,0.20199401676654816,0.11719109863042831,0.19144116342067719,0.11842987686395645,0.10701704025268555,0.10223333537578583,0.1913195252418518,0.20227055251598358,0.15825890004634857,0.2539835274219513,0.17378878593444824,0.2081131488084793,0.1316373348236084,0.17969799041748047,0.08845952898263931,0.09842825680971146,0.02573942393064499,0.12160392850637436,0.14276298880577087,0.08796225488185883,0.12187687307596207,0.27123263478279114,0.3054041266441345,0.1456526517868042,0.2644696831703186,0.0804487019777298,0.12021785974502563,0.1973552703857422,0.17586462199687958,0.08163654804229736,0.13159635663032532,0.40660035610198975,0.19707274436950684,0.11097823083400726,0.13903789222240448,0.14862743020057678,0.08165641874074936,0.17164082825183868,0.06400800496339798,0.10192941874265671,0.13641874492168427,0.08361997455358505,0.059952206909656525,0.11265366524457932,0.2065051943063736,0.18169867992401123,0.21508793532848358,0.1425848752260208,0.18795464932918549,0.037398211658000946,0.05667605623602867,0.31714683771133423,0.1168128252029419
2147disease11,0.11555276811122894,0.150878444314003,0.10646873712539673,0.07047856599092484,0.1539556086063385,0.11539039760828018,0.041516102850437164,0.19862249493598938,0.09053795784711838,0.2926720380783081,0.045333847403526306,0.0929640531539917,0.04647108167409897,0.15967606008052826,0.11963987350463867,0.1223192885518074,0.12008345127105713,0.1155887246131897,0.23033687472343445,0.21525637805461884,0.0204586423933506,0.13253970444202423,0.08997205644845963,0.09582855552434921,0.1489274501800537,0.21401718258857727,0.10630862414836884,0.12059033662080765,0.17466126382350922,0.19602985680103302,0.16558368504047394,0.20831383764743805,0.15983498096466064,0.12435274571180344,0.08001123368740082,0.07068553566932678,0.3704228401184082,0.1831541210412979,0.191275492310524,0.302552193403244,0.2406768649816513,0.3306877017021179,0.13874854147434235,0.26637300848960876,0.1240399032831192,0.18953385949134827,0.13209949433803558,0.12423358857631683,0.24054661393165588,0.12668529152870178,0.0859646424651146,0.06739070266485214,0.1426185965538025,0.07404666393995285,0.22506126761436462,0.0991581529378891,0.12281424552202225,0.13956351578235626,0.3927823603153229,0.15949028730392456,0.17748965322971344,0.11092125624418259,0.09747673571109772,0.17928703129291534,0.10137157142162323,0.07130984216928482,0.3273741602897644,0.28185194730758667,0.1171797662973404,0.100279301404953,0.0921492874622345,0.07606440037488937,0.10538815706968307,0.07365072518587112,0.294205904006958,0.1961357146501541,0.11330445855855942,0.19166706502437592,0.12591859698295593,0.11781159043312073,0.10425449907779694,0.1944504976272583,0.20972904562950134,0.15950451791286469,0.2538517713546753,0.17954564094543457,0.20338134467601776,0.115252785384655,0.17333531379699707,0.08917945623397827,0.10736614465713501,0.02486017718911171,0.12386290729045868,0.15471112728118896,0.08936606347560883,0.11835329234600067,0.27218568325042725,0.3090038001537323,0.1512971967458725,0.2677898406982422,0.08062252402305603,0.1375477910041809,0.19755356013774872,0.1715247482061386,0.08644982427358627,0.13245724141597748,0.40423834323883057,0.19753238558769226,0.10205666720867157,0.13973040878772736,0.14530858397483826,0.07882791012525558,0.1719076782464981,0.06543617695569992,0.09328434616327286,0.1332784742116928,0.08397676795721054,0.06046191602945328,0.09748829901218414,0.21016176044940948,0.17524822056293488,0.21291868388652802,0.1501968502998352,0.18717360496520996,0.04426318779587746,0.055505406111478806,0.31825000047683716,0.10707666724920273
2147disease2,0.08151625841856003,0.1512099951505661,0.10778849571943283,0.0983295813202858,0.16062919795513153,0.12634608149528503,0.045143477618694305,0.18036164343357086,0.095846027135849,0.28610435128211975,0.04648299142718315,0.08452952653169632,0.036661546677351,0.15762077271938324,0.1032508835196495,0.1242334321141243,0.1204635500907898,0.12320059537887573,0.21366044878959656,0.2155776172876358,0.029129423201084137,0.13620880246162415,0.08114814013242722,0.1101962998509407,0.14591173827648163,0.212007537484169,0.11278404295444489,0.14133477210998535,0.167966827750206,0.19061976671218872,0.16524523496627808,0.2115919291973114,0.15958251059055328,0.12397722154855728,0.08721981197595596,0.07295286655426025,0.3664517402648926,0.1853264570236206,0.1943265199661255,0.3011881113052368,0.23718678951263428,0.3038952350616455,0.1356727033853531,0.2647418677806854,0.1236061304807663,0.18703828752040863,0.14083844423294067,0.12639430165290833,0.2402585744857788,0.1193629577755928,0.09687691181898117,0.060826752334833145,0.14456823468208313,0.07417785376310349,0.21679723262786865,0.10684210807085037,0.11841066181659698,0.1399684101343155,0.39684244990348816,0.16866175830364227,0.1846522092819214,0.11464615911245346,0.08186411112546921,0.1852220743894577,0.10902844369411469,0.06372277438640594,0.32497286796569824,0.28177526593208313,0.1093127503991127,0.09945177286863327,0.09082269668579102,0.07531938701868057,0.10375695675611496,0.062363382428884506,0.3042810261249542,0.20420201122760773,0.13275958597660065,0.1911289095878601,0.1321832835674286,0.12064898014068604,0.10373511910438538,0.20628438889980316,0.2131761759519577,0.15883246064186096,0.24708101153373718,0.17752717435359955,0.20488110184669495,0.13756076991558075,0.17918436229228973,0.08733043074607849,0.10270426422357559,0.0309708621352911,0.12463735044002533,0.15288761258125305,0.08587713539600372,0.13476549088954926,0.2695564925670624,0.30826157331466675,0.15424704551696777,0.2733067572116852,0.0688304454088211,0.14265000820159912,0.21326187252998352,0.18607275187969208,0.09263613820075989,0.13351938128471375,0.4095629155635834,0.19648289680480957,0.11353832483291626,0.14076197147369385,0.14070071280002594,0.07750967890024185,0.16499276459217072,0.07630094140768051,0.12090174853801727,0.1311112940311432,0.08078456670045853,0.06061108782887459,0.1111382395029068,0.20782406628131866,0.18267104029655457,0.22164122760295868,0.14453621208667755,0.1913902461528778,0.039237529039382935,0.0596872940659523,0.3196446895599365,0.12786467373371124
2051ready7,0.1290265917778015,0.15618672966957092,0.0963398814201355,0.06061021238565445,0.1706409901380539,0.10233895480632782,0.03696431592106819,0.18294444680213928,0.08897089213132858,0.2901371717453003,0.043600354343652725,0.09043816477060318,0.0570833645761013,0.15107852220535278,0.12340360134840012,0.12599432468414307,0.11552175879478455,0.12521865963935852,0.22074481844902039,0.2082345187664032,0.020030563697218895,0.12699666619300842,0.08638222515583038,0.09235607087612152,0.15060386061668396,0.20964065194129944,0.09981311112642288,0.13639678061008453,0.17352242767810822,0.18242423236370087,0.1519666612148285,0.20810596644878387,0.14369618892669678,0.12320718914270401,0.06846721470355988,0.06930749118328094,0.3634554147720337,0.1759413480758667,0.18331538140773773,0.30733633041381836,0.23290295898914337,0.3220362067222595,0.1434801071882248,0.27364441752433777,0.11952704191207886,0.18893730640411377,0.13466429710388184,0.11127510666847229,0.23581691086292267,0.12859991192817688,0.06782087683677673,0.05636104941368103,0.13004818558692932,0.07654562592506409,0.22288431227207184,0.1051446944475174,0.11245258152484894,0.13067792356014252,0.38615962862968445,0.18337340652942657,0.17761018872261047,0.10095330327749252,0.08311409503221512,0.18013526499271393,0.0999683067202568,0.07389131933450699,0.3226114809513092,0.2751428186893463,0.1168360486626625,0.10226233303546906,0.10040728002786636,0.068132184445858,0.11943549662828445,0.05241885781288147,0.2859358787536621,0.19704926013946533,0.11531092971563339,0.18804506957530975,0.12835189700126648,0.10967464745044708,0.0888724997639656,0.21252575516700745,0.2040906846523285,0.169630229473114,0.23887546360492706,0.1638132631778717,0.20316772162914276,0.11374539881944656,0.16529612243175507,0.08921816945075989,0.10393823683261871,0.023471681401133537,0.10595318675041199,0.1442728191614151,0.0870719701051712,0.13386191427707672,0.26230067014694214,0.3110683560371399,0.15172289311885834,0.26479169726371765,0.08512146770954132,0.1365969330072403,0.19283562898635864,0.16516798734664917,0.09759095311164856,0.11113585531711578,0.4085252583026886,0.20343343913555145,0.10583509504795074,0.13920214772224426,0.14496004581451416,0.07511516660451889,0.16715213656425476,0.0596635527908802,0.09766816347837448,0.13127514719963074,0.08098898828029633,0.06713154911994934,0.09877585619688034,0.20212718844413757,0.1798747330904007,0.2092004120349884,0.146567702293396,0.18505331873893738,0.049529217183589935,0.05130469426512718,0.306014746427536,0.11060719937086105
2029ready20,0.12083762884140015,0.14909720420837402,0.1009964570403099,0.057111989706754684,0.14953167736530304,0.1120208129286766,0.03009244054555893,0.18650145828723907,0.08947277069091797,0.2892528772354126,0.032368484884500504,0.08961477875709534,0.048445671796798706,0.1425367146730423,0.11996638774871826,0.1309218406677246,0.11021578311920166,0.11921956390142441,0.22655431926250458,0.20888939499855042,0.01757076010107994,0.12283781915903091,0.08834648877382278,0.11285531520843506,0.1417257934808731,0.2097901552915573,0.0994022935628891,0.12507762014865875,0.16420778632164001,0.19042085111141205,0.13792535662651062,0.2107488512992859,0.1537538766860962,0.12744657695293427,0.06383833289146423,0.05812900885939598,0.35851430892944336,0.16682858765125275,0.18407976627349854,0.3091146945953369,0.23049159348011017,0.3254640996456146,0.13719265162944794,0.26729464530944824,0.12731006741523743,0.18157920241355896,0.12170810252428055,0.11283347755670547,0.23849138617515564,0.10575851052999496,0.07651816308498383,0.0563872754573822,0.13536302745342255,0.07760606706142426,0.22245068848133087,0.09786218404769897,0.11637706309556961,0.1339811384677887,0.39163005352020264,0.17371481657028198,0.18154467642307281,0.09543122351169586,0.09412368386983871,0.1849721372127533,0.09905309230089188,0.05867689102888107,0.3185403048992157,0.2855565547943115,0.11308936029672623,0.10577434301376343,0.0966469869017601,0.06931398808956146,0.11845707148313522,0.055211141705513,0.28066837787628174,0.20007911324501038,0.11408976465463638,0.18440032005310059,0.1214151456952095,0.0860988199710846,0.09453646093606949,0.20381993055343628,0.19669488072395325,0.157515287399292,0.2413022816181183,0.1589203029870987,0.19434243440628052,0.10843431949615479,0.16458280384540558,0.07892084866762161,0.0963016226887703,0.03028455376625061,0.10054950416088104,0.1453942358493805,0.06954008340835571,0.11940311640501022,0.265993595123291,0.31595849990844727,0.1447398066520691,0.25857675075531006,0.07543931156396866,0.11349330842494965,0.19685299694538116,0.17604683339595795,0.08263935148715973,0.11551094800233841,0.40508463978767395,0.19806739687919617,0.10728657245635986,0.14808893203735352,0.15569135546684265,0.06919614970684052,0.169519305229187,0.05109596252441406,0.08208070695400238,0.13483461737632751,0.07727344334125519,0.06670823693275452,0.09902792423963547,0.18812620639801025,0.17255057394504547,0.20595990121364594,0.14437641203403473,0.18096905946731567,0.03942733258008957,0.05414777994155884,0.300696462392807,0.10580463707447052
2147disease10,0.11658424884080887,0.16376782953739166,0.10038955509662628,0.0759795755147934,0.17142289876937866,0.12775090336799622,0.04911008104681969,0.1907050609588623,0.08332221210002899,0.2945161461830139,0.05367370694875717,0.09785864502191544,0.07212695479393005,0.1567547619342804,0.11734515428543091,0.12014273554086685,0.13582734763622284,0.1240764930844307,0.20362095534801483,0.2114100307226181,0.02460036240518093,0.15345388650894165,0.0912383422255516,0.10135511308908463,0.14763213694095612,0.22483417391777039,0.105286605656147,0.13041488826274872,0.16438603401184082,0.21015886962413788,0.1681014448404312,0.21599911153316498,0.15537871420383453,0.12486959248781204,0.07893449068069458,0.0664459764957428,0.3753747045993805,0.18064916133880615,0.18959371745586395,0.3071362376213074,0.2404688447713852,0.3171730637550354,0.15225473046302795,0.26589322090148926,0.13651588559150696,0.19608838856220245,0.1462039053440094,0.1217142716050148,0.23483361303806305,0.12810476124286652,0.08239714056253433,0.08388350903987885,0.14255580306053162,0.07673609256744385,0.23473970592021942,0.11726459860801697,0.10770358890295029,0.14571425318717957,0.3858417272567749,0.16384367644786835,0.17606282234191895,0.1096804291009903,0.10122919827699661,0.18177193403244019,0.09951300173997879,0.09489697962999344,0.3300318717956543,0.26104816794395447,0.11339393258094788,0.10683348774909973,0.09597080945968628,0.08494456112384796,0.1087384819984436,0.07844571769237518,0.29930925369262695,0.20697398483753204,0.1348409801721573,0.18807311356067657,0.128761425614357,0.11729265004396439,0.09896383434534073,0.19763080775737762,0.21231526136398315,0.17014648020267487,0.2429300993680954,0.181059330701828,0.21276892721652985,0.11859709024429321,0.17449182271957397,0.09959717839956284,0.10580170154571533,0.045433204621076584,0.1294952630996704,0.15968146920204163,0.10196871310472488,0.134791299700737,0.27506476640701294,0.3047381043434143,0.16762502491474152,0.26662296056747437,0.08303742855787277,0.1708804965019226,0.1997445523738861,0.18702976405620575,0.08034298568964005,0.13920532166957855,0.4106546640396118,0.20442593097686768,0.11059876531362534,0.1424548327922821,0.13911812007427216,0.08464911580085754,0.15652915835380554,0.0752631202340126,0.11346126347780228,0.13792018592357635,0.09577076882123947,0.06300057470798492,0.12493426352739334,0.21096603572368622,0.16666564345359802,0.2276829481124878,0.1505424529314041,0.19139689207077026,0.06208360940217972,0.07363442331552505,0.3298303782939911,0.13371434807777405
2147disease12,0.1200694814324379,0.15331053733825684,0.10103791952133179,0.0650693029165268,0.15501931309700012,0.125409334897995,0.04236860200762749,0.20592904090881348,0.0875902771949768,0.29206791520118713,0.05381879583001137,0.10844320058822632,0.055761270225048065,0.15442976355552673,0.11185748130083084,0.12427956610918045,0.13060355186462402,0.11702267825603485,0.21783414483070374,0.20661203563213348,0.024059195071458817,0.13367094099521637,0.08850733190774918,0.09591445326805115,0.13325126469135284,0.2129797637462616,0.09946253150701523,0.12828749418258667,0.16786329448223114,0.20324599742889404,0.1602846384048462,0.21021728217601776,0.16285844147205353,0.11684755235910416,0.06410446017980576,0.0715365782380104,0.376544713973999,0.18181666731834412,0.1903773695230484,0.2969368100166321,0.2431785613298416,0.3199414908885956,0.1529710739850998,0.269946813583374,0.13006176054477692,0.1898288130760193,0.13975925743579865,0.12029770761728287,0.23748072981834412,0.13425545394420624,0.0895998552441597,0.0772254690527916,0.14681585133075714,0.07970020920038223,0.22995038330554962,0.11266086250543594,0.11963992565870285,0.14335684478282928,0.39058876037597656,0.1692744791507721,0.16347643733024597,0.0987716019153595,0.11070673912763596,0.18285825848579407,0.1016136184334755,0.08710452169179916,0.3326832950115204,0.27471646666526794,0.1177930161356926,0.0987485945224762,0.0987272784113884,0.07767117023468018,0.09592302143573761,0.07292376458644867,0.2994621992111206,0.1973215937614441,0.1294640749692917,0.18656013906002045,0.12777253985404968,0.10258682072162628,0.0947471633553505,0.1893491894006729,0.21312347054481506,0.16282890737056732,0.2416503131389618,0.17935919761657715,0.2043149769306183,0.11231852322816849,0.17247237265110016,0.08555907011032104,0.10253098607063293,0.04491563141345978,0.11287837475538254,0.15625007450580597,0.10313845425844193,0.1291036158800125,0.27753785252571106,0.30682602524757385,0.1588631272315979,0.27027127146720886,0.08212961256504059,0.1477503478527069,0.20179937779903412,0.17656822502613068,0.08121170103549957,0.1392817199230194,0.4107007086277008,0.20319409668445587,0.10861780494451523,0.14268946647644043,0.13977770507335663,0.08059784024953842,0.1638357937335968,0.06886767596006393,0.10418293625116348,0.13044501841068268,0.09137088060379028,0.06647628545761108,0.11861594021320343,0.20898950099945068,0.149110808968544,0.21952307224273682,0.14394605159759521,0.2039124220609665,0.06271932274103165,0.0702725201845169,0.3239237666130066,0.09947703033685684
