Image,Layer1_1,Layer1_2,Layer1_3,Layer1_4,Layer1_5,Layer1_6,Layer1_7,Layer1_8,Layer1_9,Layer1_10,Layer1_11,Layer1_12,Layer1_13,Layer1_14,Layer1_15,Layer1_16,Layer1_17,Layer1_18,Layer1_19,Layer1_20,Layer1_21,Layer1_22,Layer1_23,Layer1_24,Layer1_25,Layer1_26,Layer1_27,Layer1_28,Layer1_29,Layer1_30,Layer1_31,Layer1_32,Layer1_33,Layer1_34,Layer1_35,Layer1_36,Layer1_37,Layer1_38,Layer1_39,Layer1_40,Layer1_41,Layer1_42,Layer1_43,Layer1_44,Layer1_45,Layer1_46,Layer1_47,Layer1_48,Layer1_49,Layer1_50,Layer1_51,Layer1_52,Layer1_53,Layer1_54,Layer1_55,Layer1_56,Layer1_57,Layer1_58,Layer1_59,Layer1_60,Layer1_61,Layer1_62,Layer1_63,Layer1_64,Layer2_1,Layer2_2,Layer2_3,Layer2_4,Layer2_5,Layer2_6,Layer2_7,Layer2_8,Layer2_9,Layer2_10,Layer2_11,Layer2_12,Layer2_13,Layer2_14,Layer2_15,Layer2_16,Layer2_17,Layer2_18,Layer2_19,Layer2_20,Layer2_21,Layer2_22,Layer2_23,Layer2_24,Layer2_25,Layer2_26,Layer2_27,Layer2_28,Layer2_29,Layer2_30,Layer2_31,Layer2_32,Layer2_33,Layer2_34,Layer2_35,Layer2_36,Layer2_37,Layer2_38,Layer2_39,Layer2_40,Layer2_41,Layer2_42,Layer2_43,Layer2_44,Layer2_45,Layer2_46,Layer2_47,Layer2_48,Layer2_49,Layer2_50,Layer2_51,Layer2_52,Layer2_53,Layer2_54,Layer2_55,Layer2_56,Layer2_57,Layer2_58,Layer2_59,Layer2_60,Layer2_61,Layer2_62,Layer2_63,Layer2_64,Layer2_65,Layer2_66,Layer2_67,Layer2_68,Layer2_69,Layer2_70,Layer2_71,Layer2_72,Layer2_73,Layer2_74,Layer2_75,Layer2_76,Layer2_77,Layer2_78,Layer2_79,Layer2_80,Layer2_81,Layer2_82,Layer2_83,Layer2_84,Layer2_85,Layer2_86,Layer2_87,Layer2_88,Layer2_89,Layer2_90,Layer2_91,Layer2_92,Layer2_93,Layer2_94,Layer2_95,Layer2_96,Layer2_97,Layer2_98,Layer2_99,Layer2_100,Layer2_101,Layer2_102,Layer2_103,Layer2_104,Layer2_105,Layer2_106,Layer2_107,Layer2_108,Layer2_109,Layer2_110,Layer2_111,Layer2_112,Layer2_113,Layer2_114,Layer2_115,Layer2_116,Layer2_117,Layer2_118,Layer2_119,Layer2_120,Layer2_121,Layer2_122,Layer2_123,Layer2_124,Layer2_125,Layer2_126,Layer2_127,Layer2_128
2098late4,0.3394791781902313,0.2911252081394196,0.16234521567821505,0.06437855958938599,0.587867021560669,0.03748590499162674,0.11056923121213913,0.07548274844884872,0.9876115322113036,0.03928949683904648,0.4354453682899475,0.6771213412284851,0.0607096329331398,0.13654664158821106,0.13885191082954407,0.07868053019046782,0.3171022832393646,0.3200899362564087,0.11647515743970872,0.2717871367931366,0.06672870367765428,0.53749018907547,0.33629053831100464,0.28673693537712097,0.014808036386966704,0.5989870429039001,0.2387909442186356,0.3350429534912109,0.4613061249256134,0.1300012469291687,0.5279809236526489,0.3316795527935028,0.07699058949947357,0.02938696555793285,0.5937228202819824,0.07578060775995255,0.4059333801269531,0.3037947118282318,0.6531603932380676,0.649764895439148,0.28516581654548645,0.5153979063034058,0.6519631743431091,0.5222809910774231,0.26785078644752497,0.4726792275905609,0.9365710020065308,0.6389533877372742,0.1883762627840042,0.4229598641395569,0.9596359133720398,0.5819129347801208,0.29990988969802856,0.3326840102672577,0.10860264301300047,0.39987713098526,0.05544926598668098,0.18509624898433685,0.3708357214927673,0.5510296821594238,0.4945712685585022,0.8877220749855042,0.08154178410768509,0.7205140590667725,0.09691565483808516,0.14183631539344788,0.1061604917049408,0.07768421620130539,0.14671047031879425,0.1154688149690628,0.03494829311966896,0.19054000079631805,0.0873398408293724,0.2789819836616516,0.043328162282705314,0.08320076763629912,0.043022237718105316,0.14467498660087585,0.11040706932544707,0.12829749286174774,0.10983432829380037,0.1161886230111122,0.2251213937997818,0.2136704623699188,0.015524572692811487,0.12062221765518187,0.08159428834915161,0.10477691143751144,0.13338415324687958,0.19165444374084475,0.098049096763134,0.14715622365474698,0.15834347903728485,0.18380652368068692,0.15701434016227722,0.20503050088882446,0.15614233911037445,0.1371469646692276,0.0735173150897026,0.06625235825777054,0.3553497791290283,0.17973576486110687,0.18660800158977509,0.3062361776828766,0.2310824692249298,0.314608097076416,0.12389564514160155,0.267266184091568,0.12006766349077225,0.18333111703395846,0.13266892731189728,0.1133156791329384,0.2283316254615784,0.1066247820854187,0.08917564153671265,0.05217960476875305,0.1527591198682785,0.06988754868507385,0.21082879602909088,0.10735577344894408,0.1223381981253624,0.1248154565691948,0.3886549472808838,0.15800969302654266,0.19171619415283206,0.10521707683801652,0.08753135055303574,0.19395557045936584,0.09603437781333923,0.0485084168612957,0.3061976134777069,0.2788799405097961,0.1089850217103958,0.0920783132314682,0.08674163371324539,0.0686427503824234,0.10830943286418916,0.05903882905840874,0.2920539677143097,0.1931554079055786,0.11683418601751328,0.18856751918792725,0.1079377382993698,0.09678881615400314,0.10125724971294403,0.1983837187290192,0.19356420636177066,0.15737608075141907,0.2389702647924423,0.17226745188236234,0.1913449764251709,0.122233547270298,0.1841309666633606,0.08789634704589844,0.1006566658616066,0.02669546380639076,0.10637515783309937,0.14677485823631287,0.07122445851564407,0.11601310968399048,0.2729026973247528,0.3105088174343109,0.1441097855567932,0.2651858329772949,0.06972312182188034,0.1304548680782318,0.20446427166461945,0.17575690150260925,0.09311465919017793,0.11988023668527605,0.4077267944812775,0.20706385374069214,0.12188698351383208,0.13999320566654205,0.14979644119739532,0.0740688294172287,0.1616683155298233,0.04256075620651245,0.08618228137493134,0.12733574211597445,0.07884427160024643,0.05377175286412239,0.09270638972520827,0.2052249163389206,0.15317368507385254,0.2147107422351837,0.14068865776062012,0.19041748344898224,0.031017405912280083,0.05880178883671761,0.30323952436447144,0.1148551031947136
2076late6,0.3385201096534729,0.3088267147541046,0.1792406588792801,0.07160040736198425,0.5913984179496765,0.0514511987566948,0.11385320872068405,0.09566330164670944,0.9860253334045409,0.053328599780797965,0.4530708491802216,0.6910799741744995,0.08340217918157578,0.1384710669517517,0.1722199022769928,0.0812004953622818,0.3108576536178589,0.33961567282676697,0.10386950522661208,0.27924469113349915,0.07933434844017029,0.5505031943321228,0.3597714900970459,0.2808797061443329,0.02628759853541851,0.6077410578727722,0.2754577100276947,0.35668861865997314,0.4744499921798706,0.16549429297447205,0.5561589598655701,0.34245386719703674,0.09294965118169783,0.03698895871639252,0.6047403812408447,0.08568155765533447,0.410530298948288,0.3097433745861053,0.6613706946372986,0.6684356927871704,0.3287718594074249,0.5398495197296143,0.6652283072471619,0.5374852418899536,0.2806791067123413,0.4730422794818878,0.933373749256134,0.6616647243499756,0.2268761694431305,0.4602254331111908,0.9739871025085448,0.5879909992218018,0.30829915404319763,0.3473944365978241,0.11233209818601607,0.4048193395137787,0.0761868804693222,0.20684555172920227,0.3954425752162933,0.5934594869613647,0.5099133253097534,0.888260006904602,0.09277551621198654,0.7534544467926025,0.10241110622882844,0.14936241507530212,0.1024068519473076,0.08036810159683228,0.15777337551116946,0.10999055951833724,0.04093058779835701,0.1853734850883484,0.09247837960720062,0.27564650774002075,0.045663081109523766,0.0876430943608284,0.043632980436086655,0.14923523366451266,0.1103404462337494,0.12402067333459856,0.1232023909687996,0.11503535509109496,0.21061214804649356,0.21123601496219635,0.021096406504511837,0.1257161945104599,0.07943588495254518,0.10192538052797318,0.12802118062973022,0.210073322057724,0.10942650586366652,0.15416233241558075,0.16503535211086273,0.2003560811281204,0.15711696445941925,0.20929032564163208,0.1607293039560318,0.12550517916679382,0.07607492804527283,0.06926552951335907,0.3711619973182678,0.16590657830238342,0.18825310468673706,0.2929639518260956,0.2339590638875961,0.3062977194786072,0.1389945149421692,0.26815110445022583,0.12882742285728455,0.18559317290782928,0.14703482389450073,0.12538987398147586,0.2408587634563446,0.1131211668252945,0.09979664534330368,0.0650763213634491,0.1332375556230545,0.07529682666063309,0.22166581451892853,0.11334644258022307,0.1223679780960083,0.13462696969509125,0.3873609006404877,0.17959633469581604,0.1801968663930893,0.10411018878221512,0.0949236825108528,0.1914343535900116,0.0901440978050232,0.07292483001947403,0.3246360421180725,0.2752940654754639,0.09913180768489838,0.10363147407770157,0.09152552485466003,0.08744150400161743,0.12195134907960893,0.06565641611814499,0.3043587207794189,0.19103868305683136,0.12482587993144988,0.1912817656993866,0.11551620811223985,0.10906364768743516,0.10033126920461656,0.1916653960943222,0.20626571774482727,0.16507568955421448,0.2536446154117584,0.17860737442970276,0.204551562666893,0.12457141280174255,0.17749544978141785,0.09213780611753464,0.09841441363096236,0.03428314998745918,0.12274078279733658,0.15423710644245148,0.08516720682382584,0.11050812155008316,0.27193576097488403,0.3067271709442139,0.15833134949207306,0.2653088867664337,0.06955581158399582,0.14239275455474856,0.21358834207057956,0.1735905110836029,0.10664381086826323,0.1245146170258522,0.4072389900684357,0.2015982270240784,0.1088537648320198,0.13522587716579434,0.1415431797504425,0.07570581883192062,0.163302481174469,0.056342143565416336,0.09290701150894164,0.12850746512413025,0.0890698954463005,0.0665351077914238,0.1097523644566536,0.2085242420434952,0.16924357414245605,0.2286883592605591,0.14715184271335602,0.19471949338912964,0.04703329503536224,0.05733102187514305,0.31458526849746704,0.12498626857995987
2144disease7,0.32827553153038025,0.2859402894973755,0.17649708688259125,0.07525386661291122,0.5735857486724854,0.08654065430164337,0.2114123106002808,0.09020395576953888,0.9934817552566528,0.08138212561607361,0.4246923625469208,0.6601248979568481,0.08314020186662674,0.14063924551010132,0.1463162899017334,0.09227749705314636,0.32752180099487305,0.3326177000999451,0.06716325879096985,0.2636124491691589,0.07182134687900542,0.5324511528015137,0.3258821368217468,0.2766554355621338,0.029200734570622444,0.5909850597381592,0.2412722259759903,0.32635536789894104,0.4857358038425446,0.18404608964920044,0.5244380831718445,0.3214308321475983,0.12360815703868865,0.05375703051686287,0.607194721698761,0.09426739066839218,0.4199587106704712,0.3132544159889221,0.6612617373466492,0.6391192078590393,0.3048238754272461,0.5066663026809692,0.6350222826004028,0.5144864320755005,0.2563474476337433,0.4744503796100617,0.9380159974098206,0.6203620433807373,0.2424537539482117,0.4156871438026428,0.9512057900428772,0.569760262966156,0.29862135648727417,0.3155839741230011,0.12503603100776672,0.3843657672405243,0.07352927327156067,0.1907462477684021,0.3870544135570526,0.5499675273895264,0.48644927144050604,0.8838329911231995,0.11418137699365614,0.6999754905700684,0.11928100883960725,0.15643130242824554,0.10358035564422607,0.07206901907920837,0.16745446622371676,0.1233704462647438,0.05664758756756784,0.21193569898605347,0.08980156481266023,0.29864266514778137,0.05470644310116768,0.11701755225658415,0.058912068605422974,0.15122106671333313,0.11411017179489134,0.12825794517993927,0.13824416697025302,0.11231305450201036,0.20914645493030548,0.21468840539455414,0.027315923944115642,0.1512868106365204,0.09224933385849,0.0960170105099678,0.1494852602481842,0.2061634659767151,0.10402832180261612,0.14413253962993622,0.1601850837469101,0.2039545625448227,0.15757256746292114,0.2194475084543228,0.16038048267364502,0.1170785054564476,0.06004528701305389,0.07388588786125183,0.3785547018051148,0.18292035162448886,0.1962141245603561,0.2966989278793335,0.24131453037261966,0.30946627259254456,0.1596243679523468,0.2718389332294464,0.1425994634628296,0.20369870960712436,0.14298774302005768,0.1350763440132141,0.24156315624713895,0.12118196487426758,0.0967256799340248,0.06816771626472473,0.1511453092098236,0.09105435013771056,0.2296217679977417,0.11631535738706587,0.1124664694070816,0.14674855768680573,0.39017215371131897,0.16937172412872314,0.16463036835193634,0.09951763600111008,0.10481109470129013,0.18478088080883026,0.09942983090877533,0.09185128659009932,0.3497438728809357,0.27349945902824396,0.1110161542892456,0.10801197588443756,0.09443865716457367,0.07568792253732681,0.11374980211257935,0.07459443807601929,0.30372172594070435,0.2026274800300598,0.12793728709220886,0.1931868940591812,0.130814790725708,0.101188562810421,0.10159653425216676,0.206142857670784,0.211845338344574,0.16443076729774475,0.24703790247440335,0.1865234375,0.209664523601532,0.12219081819057465,0.1785343736410141,0.0920690894126892,0.1055431067943573,0.04067900404334068,0.13065524399280548,0.16285952925682068,0.0955028235912323,0.13750509917736053,0.2697628438472748,0.3066577613353729,0.16403692960739136,0.26770323514938354,0.0763511061668396,0.1474897563457489,0.20124275982379916,0.1825200468301773,0.10497518628835678,0.14830659329891205,0.4065173864364624,0.20421841740608213,0.11099396646022797,0.1423974186182022,0.12528404593467712,0.08692516386508943,0.16542860865592954,0.08453388512134552,0.10203231871128082,0.13219675421714785,0.09787346422672273,0.07359914481639862,0.1094791293144226,0.21322447061538696,0.16814744472503662,0.22052115201950076,0.14950191974639893,0.19851775467395785,0.04939049482345581,0.06970838457345963,0.326325923204422,0.1120653748512268
2076late5,0.33910056948661804,0.30266353487968445,0.17930792272090912,0.06962685286998749,0.5829780697822571,0.05671976134181024,0.12314753979444505,0.09404931217432022,0.9994575381278992,0.052876025438308716,0.4443340599536896,0.6880009174346924,0.07840419560670853,0.14815282821655273,0.15872859954833984,0.08268832415342331,0.3081555962562561,0.3431462943553925,0.09922260046005248,0.27766239643096924,0.07887153327465057,0.5359514355659485,0.3524786233901977,0.2802494466304779,0.02600426040589809,0.6055013537406921,0.2610088884830475,0.3594996929168701,0.4923889935016632,0.16753830015659332,0.5426113605499268,0.33552050590515137,0.1050848588347435,0.04343193769454956,0.6113856434822083,0.08832128345966339,0.4177933037281037,0.3141503632068634,0.6645143628120422,0.6679261922836304,0.3272174894809723,0.5236424207687378,0.6504207253456116,0.5353915691375732,0.2789806723594665,0.4717076122760773,0.9391462206840516,0.6469763517379761,0.22316543757915494,0.4492934048175812,0.9731289148330688,0.5886521935462952,0.3125574588775635,0.33570748567581177,0.13176974654197693,0.3963862061500549,0.07968766242265701,0.19820673763751984,0.3912673890590668,0.5672770738601685,0.5027507543563843,0.8856736421585083,0.09807419776916504,0.7416589260101318,0.09060119092464447,0.15831050276756287,0.10895591974258424,0.08003758639097214,0.15678751468658447,0.12045062333345412,0.04330181702971458,0.19457580149173734,0.09023867547512054,0.287561297416687,0.05429241433739662,0.1071552187204361,0.04481665045022965,0.15000519156455994,0.11430174112319945,0.12538300454616547,0.1302354335784912,0.12625379860401156,0.20483824610710144,0.20641249418258667,0.025844568386673927,0.1332118809223175,0.08244866132736206,0.10670457780361177,0.1343497335910797,0.2123458981513977,0.1121680811047554,0.1551843136548996,0.16592231392860413,0.20361573994159696,0.15296316146850586,0.21304188668727875,0.16221709549427032,0.122180238366127,0.06863802671432495,0.07274343818426132,0.372334897518158,0.17338036000728607,0.19159311056137085,0.2979850172996521,0.24434751272201535,0.3092204332351685,0.14109428226947784,0.2685171067714691,0.13427703082561493,0.19555723667144773,0.15055644512176514,0.12328287214040755,0.23659197986125946,0.12763424217700958,0.09575828909873962,0.07171551883220673,0.15481942892074585,0.08311496675014496,0.2332625687122345,0.11552832275629045,0.12291675806045532,0.13757027685642242,0.3865471184253693,0.17429013550281525,0.17701859772205353,0.10181302577257156,0.10706013441085817,0.18909327685832975,0.09822293370962144,0.07670007646083833,0.3350127339363098,0.2741203606128693,0.10632329434156418,0.10596968978643416,0.0932593122124672,0.07822929322719574,0.10742992162704468,0.07159718871116638,0.3046309351921081,0.19184769690036774,0.1325942873954773,0.18927866220474246,0.11426206678152084,0.10335272550582886,0.10449540615081787,0.1958663910627365,0.20901790261268616,0.16650205850601196,0.24418169260025024,0.1810245364904404,0.20612169802188876,0.12569686770439148,0.18342290818691254,0.07824587821960449,0.1056339517235756,0.04523542895913124,0.11680079251527785,0.1564493179321289,0.08921970427036285,0.12758062779903412,0.2637315988540649,0.30847305059432983,0.15244810283184052,0.2750385999679565,0.06396332383155823,0.14275625348091125,0.20776352286338806,0.17215487360954285,0.10717366635799408,0.13594286143779755,0.41140177845954895,0.1978070437908173,0.1126217469573021,0.14268071949481964,0.1396893411874771,0.0819181501865387,0.16097739338874814,0.07423970848321915,0.08876380324363707,0.13127319514751434,0.08632420748472214,0.06654581427574158,0.12072694301605225,0.21116484701633453,0.17607015371322632,0.22559416294097898,0.1535915732383728,0.19159887731075287,0.060628905892372124,0.05973813310265541,0.32091912627220154,0.11838091909885405
2044ready5,0.3397720158100128,0.280008465051651,0.15199145674705505,0.04426519200205803,0.5904209613800049,0.02494022808969021,0.1683679074048996,0.055715464055538184,0.989389419555664,0.03764702379703522,0.4308461248874664,0.6597187519073486,0.04362068325281143,0.11856159567832948,0.11623045057058334,0.07965685427188872,0.34525203704833984,0.3050467669963837,0.07917213439941406,0.2761581242084503,0.05000628530979157,0.5391283631324768,0.3211897909641266,0.300140917301178,0.01365081872791052,0.5913552045822144,0.22279031574726105,0.30888915061950684,0.4184162616729736,0.1257367730140686,0.5181210637092589,0.3185148537158966,0.058058623224496834,0.01858540065586567,0.579109251499176,0.06525000929832457,0.4018348157405853,0.2788743078708649,0.6500962972640991,0.6329218149185181,0.2761741578578949,0.5146930217742921,0.6526546478271484,0.5040126442909241,0.25807204842567444,0.4757377803325653,0.9402347803115844,0.6363810300827026,0.17541350424289706,0.3970063626766205,0.9479326605796814,0.5857702493667603,0.1925698965787888,0.3226662278175354,0.08864644169807434,0.3995732367038727,0.03681918606162071,0.17056620121002194,0.3557968139648437,0.5456991195678711,0.5062214732170105,0.8849083781242371,0.07411541044712068,0.7108946442604065,0.12952034175395966,0.1467769593000412,0.10583950579166412,0.05466673895716667,0.157718688249588,0.1048152893781662,0.030124766752123836,0.1777506023645401,0.09135358035564424,0.2889699339866638,0.04243998602032661,0.0849217027425766,0.0417918786406517,0.14156046509742734,0.1219463124871254,0.12314750999212265,0.10426094383001328,0.10779604315757753,0.2335546463727951,0.20619355142116547,0.01328042894601822,0.11234108358621596,0.08313554525375366,0.10968479514122008,0.1453532576560974,0.20244991779327395,0.10117747634649277,0.13334693014621735,0.1759590059518814,0.18647600710392,0.14241516590118408,0.2137427181005478,0.1539033204317093,0.12618610262870789,0.06797244399785995,0.06126125901937485,0.35427477955818176,0.173161119222641,0.18481233716011047,0.2939681112766266,0.2312612682580948,0.332631915807724,0.12766166031360626,0.26787883043289185,0.12089841067790985,0.17995038628578186,0.12484553456306458,0.10630778223276137,0.2333853393793106,0.1058541089296341,0.0744398906826973,0.06412041187286377,0.1394815295934677,0.07317691296339035,0.22823651134967804,0.0912296622991562,0.11716045439243315,0.13318108022212982,0.3854164183139801,0.17528177797794342,0.1804480999708176,0.10080327093601227,0.08901167660951614,0.1824733018875122,0.09814299643039703,0.06830786913633348,0.31918004155159,0.283351331949234,0.11402934044599533,0.10182788223028184,0.0927872434258461,0.07491716742515564,0.12333054095506668,0.04824679717421532,0.28580909967422485,0.1867394894361496,0.10843676328659058,0.2047104388475418,0.12211424857378005,0.0960003212094307,0.08976894617080687,0.20209935307502747,0.1864955872297287,0.16241291165351868,0.24967850744724274,0.16252446174621582,0.18575602769851685,0.1193692609667778,0.1636144518852234,0.08866924792528152,0.09726126492023468,0.025779634714126587,0.12540100514888766,0.13620609045028687,0.06505192816257477,0.1077526956796646,0.26244163513183594,0.3167356848716736,0.14303635060787198,0.2586639523506165,0.07071786373853682,0.1206156611442566,0.19180820882320404,0.17182044684886932,0.08342451602220535,0.11013492196798323,0.3998170495033264,0.1965382695198059,0.11025261133909224,0.1497519314289093,0.15988168120384216,0.06827259808778763,0.16269849240779874,0.045861847698688514,0.08202250301837921,0.1333662122488022,0.08302351087331772,0.0651303306221962,0.09531211853027344,0.19466277956962585,0.17023733258247375,0.2025030851364136,0.14242029190063474,0.1770417094230652,0.04301199689507485,0.0630158856511116,0.2944685518741608,0.1144322156906128
2039ready13,0.3413082957267761,0.2861801087856293,0.16417139768600464,0.050389230251312256,0.5908834338188171,0.03015577420592308,0.185244619846344,0.06538311392068863,0.9895187616348268,0.04192742705345154,0.4370085895061493,0.6652922034263611,0.05452905595302582,0.1249389424920082,0.13443119823932648,0.08231934905052185,0.3232686519622803,0.31355020403862,0.08607673645019531,0.2798989415168762,0.05851157009601592,0.5372049212455751,0.32505348324775696,0.2975849509239197,0.01626121997833252,0.5964012145996094,0.24072302877902985,0.31495052576065063,0.43476060032844543,0.14879247546195984,0.5277167558670044,0.3220697045326233,0.07339036464691162,0.026448218151926998,0.5823385715484619,0.07167796045541762,0.4062432050704956,0.2932037115097046,0.6532891392707825,0.6483381986618042,0.2903032004833221,0.5113154053688049,0.6538764238357544,0.5147345066070557,0.2651083767414093,0.4709145128726959,0.9391406774520874,0.6392335891723633,0.19707748293876648,0.41600942611694336,0.9536524415016174,0.585587203502655,0.209412693977356,0.3263487219810486,0.10296515375375748,0.4036688804626465,0.04610468447208405,0.18079951405525208,0.3660848438739777,0.5487754344940186,0.5013912916183472,0.8840624690055847,0.08049865812063217,0.715282678604126,0.12797385454177854,0.14332330226898193,0.10168955475091934,0.0575450211763382,0.1465342938899994,0.10717005282640456,0.026726095005869862,0.1951511949300766,0.09558285772800446,0.28759562969207764,0.04196098446846008,0.08164867013692856,0.06217965483665466,0.15188905596733093,0.1228875070810318,0.12943078577518466,0.1072729080915451,0.1219952628016472,0.2295451909303665,0.20657823979854584,0.01488872244954109,0.11936258524656294,0.08586721122264862,0.1170610412955284,0.14569318294525144,0.1995316594839096,0.09454673528671263,0.11791902035474774,0.16936837136745453,0.19425880908966064,0.15493908524513245,0.209469735622406,0.1468437761068344,0.13299253582954407,0.07085967808961867,0.05385835841298103,0.35869738459587097,0.17349883913993835,0.18841733038425448,0.3064779043197632,0.23345160484313965,0.3285638391971588,0.13360796868801114,0.2660881280899048,0.12479008734226227,0.17549750208854675,0.12250801920890808,0.11241241544485092,0.24005959928035736,0.10606759786605836,0.07379394769668579,0.058029338717460625,0.1446312814950943,0.06740438938140869,0.2104948461055756,0.0919959470629692,0.11335060745477675,0.13964831829071045,0.39294278621673584,0.17917124927043915,0.1865163892507553,0.0959249883890152,0.09944941848516464,0.1838949918746948,0.09317968040704727,0.056095648556947715,0.31668174266815186,0.2853825092315674,0.11858351528644563,0.09944356977939606,0.10277093946933746,0.07190622389316559,0.11888234317302705,0.06038327142596245,0.2880297303199768,0.19130204617977145,0.12226099520921707,0.1991904079914093,0.12487545609474182,0.09660540521144867,0.10043874382972716,0.1955406814813614,0.19351279735565186,0.16493582725524902,0.2444144785404205,0.1642656773328781,0.19815468788146973,0.11647558212280272,0.16257454454898834,0.08870697766542435,0.10117372870445253,0.02991731278598309,0.10801666975021362,0.14610111713409424,0.07486625760793686,0.12824754416942594,0.2694985270500183,0.31223368644714355,0.13841773569583893,0.2496664673089981,0.08884064108133316,0.11212988942861556,0.19270025193691254,0.16276228427886966,0.08518277108669281,0.12242768704891205,0.4007211029529572,0.20133268833160398,0.1132928505539894,0.14711838960647586,0.15803977847099304,0.07650967687368393,0.17178203165531158,0.057610705494880676,0.09245877712965013,0.1313961148262024,0.08138716220855713,0.06008729338645935,0.10461683571338654,0.19839300215244293,0.17729106545448306,0.2072554975748062,0.1428726613521576,0.1866624355316162,0.0407254621386528,0.05517873167991638,0.29561111330986023,0.11076482385396956
2039ready12,0.3320693373680115,0.2889893352985382,0.16204486787319186,0.054679468274116516,0.5915930867195129,0.04260240867733955,0.19779403507709506,0.07049344480037689,0.9800743460655212,0.05451039969921112,0.4382791519165039,0.6618147492408752,0.06474420428276062,0.11580924689769745,0.13799534738063812,0.07700283080339433,0.3403071165084839,0.3152524828910828,0.07355515658855437,0.2724369466304779,0.05789968743920326,0.5486176013946533,0.3328647315502167,0.28534844517707825,0.026735011488199237,0.5924583077430725,0.2486476451158524,0.3260883688926697,0.4430345296859741,0.1637147217988968,0.5344359874725342,0.3216578960418701,0.07054733484983444,0.028397755697369576,0.5937418937683105,0.07860983908176422,0.4059134721755981,0.2971614301204681,0.6555207371711731,0.6439110040664673,0.29978933930397034,0.5183173418045044,0.6553982496261597,0.5092071294784546,0.2616365849971771,0.4736981689929962,0.935978353023529,0.6425295472145081,0.21871089935302732,0.42133569717407227,0.9509036540985109,0.5808768272399902,0.20652881264686584,0.3318471610546112,0.09591268002986908,0.397114098072052,0.055489741265773766,0.18133199214935306,0.38298240303993225,0.5718764066696167,0.5143542289733887,0.8840150833129883,0.0868917927145958,0.7190722823143005,0.1276550143957138,0.1535635143518448,0.10534117370843887,0.06154512241482735,0.16050203144550326,0.11630219966173172,0.043083306401967995,0.19584107398986814,0.09464924037456512,0.29301324486732483,0.057249948382377625,0.09662403166294098,0.06328541040420532,0.15538311004638672,0.12469736486673355,0.13543806970119476,0.12397778034210205,0.11755946278572085,0.2212797850370407,0.2082423120737076,0.021201053634285927,0.13350971043109894,0.0853794515132904,0.09882444888353348,0.14007726311683655,0.21098443865776065,0.10260165482759476,0.13104301691055298,0.1824990063905716,0.1979043185710907,0.1544918566942215,0.2143080234527588,0.16120527684688568,0.12738631665706635,0.07733605057001114,0.06458531320095062,0.3727396428585053,0.181495800614357,0.19393832981586456,0.3036441504955292,0.24263115227222445,0.3286583423614502,0.14070384204387665,0.2681240141391754,0.13700073957443235,0.1879718005657196,0.1330798864364624,0.12024271488189694,0.2383210361003876,0.12011814862489699,0.07836644351482391,0.07035591453313828,0.14579908549785614,0.07844825088977814,0.22262509167194366,0.10228551924228667,0.12261305004358293,0.13568420708179474,0.3967854976654053,0.18159329891204834,0.18082791566848755,0.10473830997943878,0.09928560256958008,0.18513832986354828,0.10184072703123093,0.07989231497049333,0.3302876651287079,0.28002944588661194,0.11829494684934615,0.10072867572307588,0.09172601252794266,0.07433217763900757,0.10635079443454742,0.06447722017765045,0.2930880188941956,0.19153024256229398,0.1254177838563919,0.1935787796974182,0.13404367864131927,0.1026780977845192,0.09805618971586227,0.20392873883247373,0.20888182520866394,0.1651170700788498,0.25494030117988586,0.17258033156394958,0.2061341553926468,0.11898230761289595,0.1705586314201355,0.09064874798059464,0.10518831759691237,0.029366185888648037,0.1166725531220436,0.1536989063024521,0.07804683595895767,0.13502612709999084,0.2687402069568634,0.3125444054603577,0.15587598085403442,0.2723996639251709,0.07967155426740646,0.13736887276172638,0.19562777876853946,0.1628706157207489,0.10103881359100343,0.12385162711143495,0.4099880158901215,0.2040055990219116,0.10975866019725801,0.13982869684696198,0.15074901282787326,0.08383652567863464,0.17195548117160794,0.06045329198241234,0.09275392442941666,0.13895440101623535,0.08417441695928574,0.0691363587975502,0.1100529283285141,0.2027604579925537,0.16749338805675507,0.21264928579330444,0.15500567853450775,0.18839164078235626,0.0506168007850647,0.05394221469759941,0.3176328241825104,0.10823743045330048
